10,0.7734416029866394,B
47,0.2797491374577037,C
74,0.3252212866100255,B
49,0.18198570061603192,A
14,0.015349479345255435,B
41,0.24292097344079788,B
86,0.0991829780855582,C
94,0.5198954604317754,A
78,0.8322908818479005,B
62,0.8238176681998962,B
91,0.7980404900319746,A
75,0.23968465796367322,C
38,0.8116403219373354,B
73,0.7050538511829311,B
73,0.6659103271583049,B
9,0.6153440049337175,C
57,0.3493213371105185,B
78,0.5326024320362516,B
2,0.18418608170599515,C
77,0.5956411255072841,B
88,0.32949052236387466,B
35,0.6301771271568904,C
75,0.21562816112129402,C
26,0.5872964380984336,C
47,0.9610686263338387,A
15,0.23581472386456348,A
67,0.08053033246276864,C
24,0.289289268549178,A
15,0.6588706058153903,B
93,0.14994395166796914,B
55,0.6656919791204181,B
50,0.026112041739119185,C
52,0.4624526961729313,A
58,0.15183497856350425,A
86,0.8272747044369367,A
24,0.5286649705921745,B
78,0.9343935670674584,B
60,0.7396089551440397,B
11,0.9242584555535724,A
96,0.03953126878974578,A
70,0.04780739754497365,A
92,0.8775317849805124,C
27,0.24070808795769638,C
12,0.15069057346065307,B
94,0.5357382530294044,C
12,0.9244012261801885,C
60,0.49958052999684843,B
88,0.004873617677873532,C
89,0.030852077410457923,A
9,0.4724091200853804,B
89,0.8889292677584592,A
15,0.4745535268650328,A
40,0.843379121363058,C
24,0.012110371618351712,B
12,0.5235500699638368,B
55,0.5714179909488379,A
93,0.2545556540356071,C
26,0.39956161504954535,C
54,0.8118520099633714,C
50,0.785272199481526,B
4,0.9078588991146099,A
93,0.9329357825934138,C
22,0.5922787152511293,C
78,0.6024575057169108,A
82,0.9332099533782352,A
67,0.11903107018023384,C
37,0.07324293153401928,C
35,0.40402540146087784,C
2,0.46910546483069604,C
12,0.9739055384425517,A
39,0.3970392275989886,C
66,0.7661818790531851,A
6,0.7954536016173382,A
57,0.27039261085564603,C
28,0.9915537929179361,C
64,0.6361781875144554,C
59,0.5229051729838863,A
54,0.4560123860952868,B
92,0.9290728051156045,B
95,0.027910429979912776,C
28,0.9551617340143749,C
75,0.5203612279267665,A
68,0.46365649885827553,B
18,0.02653397576290417,C
59,0.8846036122280978,B
46,0.7794804638046642,A
68,0.6857631061337508,B
97,0.5308529112392361,C
75,0.2838421982121304,B
12,0.9018270736560509,B
22,0.7023170960109665,B
88,0.8455064184134234,B
39,0.29208336066378937,A
95,0.7034427222080487,C
70,0.2247036474416656,A
5,0.5883172043055952,C
36,0.6258989216870119,B
16,0.48040596280796966,A
73,0.2915287685090098,B
74,0.9500485927571704,B
10,0.5878853764740753,C
9,0.6658933326005196,B
1,0.6175322244068358,A
66,0.11699089151668163,C
48,0.1624649313578188,A
5,0.37642132470703327,A
49,0.106277912850395,C
26,0.5193768007451333,C
48,0.8101199239080288,A
59,0.34787331109846986,C
92,0.3421816632976524,B
4,0.18429226852227398,B
74,0.16021888908208815,C
93,0.993122201546799,B
20,0.5370302990081327,A
26,0.006347077066156892,C
73,0.24845108719203013,A
29,0.34697429473350516,A
35,0.7205869803737933,A
99,0.701832118083856,A
81,0.2281860278031651,C
44,0.4275417574148789,B
57,0.3456177906494958,A
37,0.28327591199272995,B
23,0.4428306322377419,B
81,0.09329376657522515,A
38,0.4644919374268779,C
67,0.3254216132093166,C
37,0.7773687857700853,A
41,0.7420127814312992,A
47,0.8579363334882202,A
24,0.5314907538302512,C
58,0.5393419020012712,A
62,0.41318341514555357,B
86,0.2574753869052915,C
24,0.8107244558283316,B
52,0.6611150538047591,B
38,0.007266907374388065,A
24,0.22415053227943227,B
56,0.6925116006728789,B
79,0.6941784310774186,B
47,0.48994014992402835,B
6,0.45594985817102796,A
14,0.7887731614612419,C
24,0.1324119698430264,B
91,0.06959164120028838,C
21,0.24614424198990292,A
15,0.5636972627682624,A
6,0.6034795954998142,B
2,0.09843742121309684,C
34,0.12284919115925097,B
98,0.39601748622448285,C
17,0.1028339566316846,C
19,0.14878515462070596,A
28,0.04649951657142859,C
27,0.054429539508845104,C
33,0.9946744230624694,C
39,0.6447205205682804,C
8,0.9794944273363518,C
96,0.2721076440396285,A
36,0.4127661814104727,B
10,0.2692219440573448,C
77,0.13124319202509327,C
20,0.614814837970604,A
38,0.671812379780812,C
67,0.34357025690687126,C
31,0.5779934900390937,B
30,0.47554237866245275,C
34,0.6669270113177646,B
57,0.664043554726992,A
34,0.8327530030775093,B
89,0.9776349199699499,A
23,0.5854983098013745,A
18,0.1754965505939825,B
82,0.7469591164307448,C
88,0.5150497266158878,C
95,0.9331952224392165,A
52,0.32098613319540636,B
74,0.0455268544194406,A
21,0.9451955037951905,A
18,0.5276132912377757,A
39,0.09741695296650399,C
38,0.30103495404865754,C
93,0.4879928553751032,A
60,0.9762124839067073,C
63,0.07816215902632839,A
33,0.40387810224919973,A
86,0.2690779205521525,C
70,0.2248362483526315,B
18,0.40228050109903535,A
51,0.9520226868313243,A
85,0.7215217680808725,A
77,0.35700701589571815,C
16,0.7973818550867394,B
40,0.8220309894065515,C
29,0.42252909370393077,B
54,0.6011144362747766,B
44,0.8455337185563732,C
31,0.7559123658475237,A
95,0.09526621208938724,B
50,0.22211591078570891,C
36,0.3890052068982829,A
25,0.13489009223476767,B
31,0.21079995927619255,B
100,0.4917475603970788,C
14,0.529012937398575,A
40,0.7074912372466355,A
62,0.632677991036817,C
14,0.7908158204472605,C
52,0.8128133320995314,A
28,0.251752702834395,C
43,0.6718235137350416,C
83,0.01924066445672279,B
56,0.865349905392486,A
22,0.9483711834385913,A
12,0.2119655492556941,B
39,0.7388313427527845,B
87,0.9905290345884062,C
36,0.43265978457934495,B
79,0.9496976528563132,C
35,0.7008807408485015,A
43,0.17385909397167654,A
45,0.5641305105613477,B
21,0.014922756019825623,A
42,0.5859408497265122,A
48,0.30742159610856457,A
15,0.7143213980642894,C
45,0.965004971906605,C
74,0.7657118806070173,C
15,0.9506538664014467,B
61,0.7922878467320851,A
24,0.3054515936519593,B
96,0.6614682855980621,B
85,0.5246694700163994,B
89,0.4656878395857974,C
70,0.7896859357453622,B
46,0.3484775164286067,A
43,0.05123743994021357,B
99,0.9723490043566527,B
59,0.4415813854577535,A
14,0.36465978803829313,C
4,0.43706120213354516,C
57,0.40538014085180407,C
1,0.9533820412015962,B
94,0.8916345891902973,C
89,0.49507414487690515,A
19,0.8660954722236032,A
63,0.09231238990329604,A
52,0.06224922711889047,B
90,0.871430528846503,B
1,0.2673265054304286,A
1,0.985991157493617,C
42,0.442816178367343,B
16,0.26059202485209054,B
86,0.19501971244408045,C
46,0.7768985918147887,B
94,0.5717804622466001,C
45,0.7835300518271157,B
13,0.31131124051482895,A
78,0.7746266226837574,A
5,0.044182593155785765,C
18,0.8724156115597165,A
20,0.34202932376159045,B
27,0.5274425078929112,C
45,0.022469480786952212,A
95,0.4394002863481292,B
75,0.7744956906107977,B
23,0.3625028832702545,C
45,0.18689693505800464,B
63,0.24811012770725405,A
70,0.3031705211769453,C
47,0.36493048661965133,C
13,0.20853481339697488,A
88,0.09178545784352277,C
6,0.12925268285780234,A
22,0.6434295502710777,A
88,0.5850263551152745,B
31,0.820247786290524,B
96,0.5374767039990426,A
90,0.6671491059545012,B
98,0.8274453704515281,B
69,0.07815549223778062,A
1,0.5447851325970026,C
41,0.133737999450517,B
95,0.42552060493012234,B
8,0.5745380145290686,A
10,0.2751116978574323,A
21,0.5843579005023142,B
92,0.47739183405698915,C
87,0.9056014348071921,C
100,0.2230287996203668,B
96,0.07340544329125376,C
15,0.36162422587708176,B
70,0.30895470293517546,B
71,0.41024158227022,B
74,0.43807761989308447,C
56,0.9751529301490806,B
16,0.8474029848834301,B
11,0.9471337642497388,C
6,0.7594939275248859,A
54,0.7042749822796387,A
58,0.9516523058420396,A
37,0.3583909749644122,A
4,0.345114699557713,B
75,0.11573651548603026,C
28,0.08348138286250806,B
52,0.6880768957117005,A
23,0.470908809831876,C
88,0.3526242703943048,C
37,0.7666654270140362,B
35,0.713281516426456,A
60,0.9873837823836836,A
22,0.45774310868428003,A
19,0.11123278781632528,A
88,0.7672764409607894,C
20,0.983815552582647,B
1,0.6638033284999801,C
88,0.05287305643370188,B
42,0.9886294275933022,A
96,0.47608210955333485,A
74,0.24477169239509144,B
57,0.6039420207271226,B
83,0.462006817772579,A
77,0.40282551832041524,B
53,0.4284964423545007,B
61,0.38538989588575945,A
10,0.7931174488561801,B
10,0.9921390925412544,B
4,0.9051014970896122,C
82,0.09367282183740866,B
91,0.29681033373527943,A
15,0.589045825263182,B
93,0.823076128181011,B
36,0.03792381384244503,A
62,0.1262484598967274,C
43,0.1041540292124935,A
95,0.4438540297191602,C
53,0.9259548660125997,B
87,0.9147192392179179,C
59,0.856152624955865,C
94,0.1391386551518209,C
23,0.7638737925642123,B
2,0.6920492548064939,A
32,0.6063965062825689,B
70,0.09641440548114433,B
1,0.4014317113524285,B
87,0.04471518316977574,A
63,0.46994788387609543,B
3,0.5978048474006213,A
56,0.6316639721331712,A
27,0.4823282755336188,A
66,0.7955043863175348,C
45,0.22415590220384796,A
31,0.2913423772759468,B
66,0.3796046195298328,A
88,0.9449793263709788,A
93,0.16717738025771223,A
67,0.16675257260854648,C
90,0.8376372730272907,B
6,0.8458776018612884,B
42,0.6215554051935108,B
50,0.14109256651260416,A
60,0.21463859239829464,A
44,0.03824436499762629,C
86,0.8576454563051282,B
43,0.18669241194392805,A
8,0.5924979122402453,A
91,0.7543242194326859,A
99,0.30463215207293737,A
45,0.6296564994778857,C
95,0.5272701958753365,A
47,0.22868469700895844,A
57,0.3874670777070218,A
1,0.15547639118082257,A
21,0.7917091462261149,A
85,0.3735219557395051,A
49,0.3786055351696652,A
83,0.47417022042382406,C
23,0.2257378629175305,B
2,0.6071370286904938,A
14,0.25662155149605015,B
73,0.49214357018417565,A
93,0.9360454725128138,B
38,0.25052679330413963,C
45,0.675911616003162,B
38,0.13761295893385295,A
60,0.629255283576675,C
32,0.12598993224132682,A
28,0.1648447620594603,B
86,0.7490179532705261,C
44,0.7739345362605384,A
77,0.5166396779309391,A
37,0.6761646503054766,C
12,0.03839962602439839,A
93,0.7815331130281211,A
35,0.10291719115706732,A
41,0.8294504529085598,A
89,0.6832214223952611,B
73,0.768406366556697,A
47,0.14069935764285402,A
10,0.347339246689071,B
73,0.028602689941287007,A
86,0.4621072239310503,B
82,0.8740330130834614,C
28,0.15070630120174566,C
82,0.5351602490458659,B
7,0.13953346374770292,A
37,0.10501967770648479,A
17,0.048535785424196565,B
93,0.9582147929675764,A
5,0.8110661484155999,C
21,0.010829882384187584,B
84,0.5480516126108739,C
27,0.41483503230737906,A
40,0.18689575831038152,C
16,0.4551157698124194,B
13,0.8247626223005384,B
37,0.055453777161639684,A
89,0.7149029314356766,B
18,0.11919012140692953,A
88,0.07520373896634924,B
37,0.6951691705407942,A
58,0.6146430841980841,C
74,0.023936191857925837,B
94,0.3672358886092332,B
75,0.9388809897011962,B
94,0.07013865583143664,B
94,0.03941281280828457,A
3,0.7110662875614636,A
68,0.8007507949583098,C
95,0.3360724922842846,B
41,0.583955821472988,C
85,0.01669236867424828,A
24,0.289479419585589,A
29,0.08417841439270268,B
19,0.7114515150001582,B
96,0.9468071769535344,C
10,0.8226653580899481,C
31,0.17293906629086297,A
74,0.6675085966339779,B
9,0.7356843633833101,C
97,0.5350058521557617,A
65,0.7497748685161676,C
72,0.18900361169579782,A
42,0.5869489424666118,C
77,0.3248678042611042,B
1,0.37366692021766723,A
78,0.6749675837139202,A
61,0.5747449682137447,B
7,0.9251170499856156,A
45,0.7616581804134054,A
7,0.5395561792589852,A
50,0.13549081962766363,C
85,0.06709705539056565,A
17,0.7151703177962444,A
46,0.34328421800678843,A
92,0.7252587040625955,C
77,0.5465074788729543,A
29,0.8912830891191342,B
68,0.7968472568818992,A
82,0.5780695439462565,C
82,0.7622964345857198,A
72,0.0745073952020977,C
76,0.08957392742173631,B
38,0.5273614877336732,A
20,0.22078759074947363,B
15,0.6474808125577232,A
66,0.28155915300372325,B
3,0.9490013425175012,A
4,0.2539428737671727,C
83,0.767385283068389,B
68,0.9342016916076357,C
74,0.4371387853221078,B
66,0.14251855278259928,B
99,0.29812546604606793,A
8,0.8885552077357058,B
12,0.49511818627504045,B
56,0.48019366738195934,A
92,0.519061552445001,C
49,0.10451019645842885,C
5,0.24620857729998935,B
23,0.49314805608220136,C
44,0.6700191828160451,A
43,0.48652691999325803,B
3,0.21719226857525886,C
27,0.5623913092017554,C
52,0.8441538416432851,C
41,0.20413213440420597,A
100,0.16472769148265987,C
42,0.8431341843934387,B
24,0.5831551830829625,C
96,0.921340367125597,A
62,0.13775948149194706,B
53,0.9516326736494441,B
85,0.058281623372613334,A
64,0.800944707500472,A
26,0.23763811343455254,A
28,0.7998881510540811,C
5,0.5309003331362341,A
76,0.762226630640929,A
35,0.719736467877435,A
84,0.4453783433721119,A
55,0.07415400726630861,A
87,0.7259778503197409,A
74,0.3231604433690408,C
2,0.29264545157054667,A
92,0.6572153967318561,B
71,0.41674911455841024,C
5,0.59959304402586,A
69,0.6006530739014211,C
90,0.7067385707881826,A
10,0.6174746238043034,C
97,0.28348725196138447,B
37,0.6124249538017243,B
51,0.45050719369375336,B
48,0.17079486380504605,B
64,0.32279510412138124,A
26,0.6782662804440128,A
97,0.04722266192362956,C
49,0.7155542701701837,C
41,0.307153518757567,C
100,0.44528579328564444,C
41,0.7733361246467013,B
88,0.13949816174400542,B
7,0.19416167322964883,C
85,0.8124221263581645,A
9,0.7587033025952401,B
7,0.6031407346807564,A
55,0.04812618531191459,B
28,0.03556698498058419,A
76,0.44050411811518053,B
48,0.8351216933241123,B
72,0.012161142864422159,A
52,0.20974445767985173,C
47,0.5107755404684304,A
35,0.5761045798607214,A
96,0.03815877817647961,C
91,0.20841319750003773,A
18,0.9989005303742766,A
23,0.36709797642022834,A
60,0.13992566353492053,C
24,0.08871690140638033,A
43,0.6608482476537186,A
8,0.315035622405735,C
36,0.07803394398852381,A
58,0.21880937369893816,C
24,0.7648848443975866,B
99,0.6785820559439378,B
40,0.7837100423676557,C
98,0.08683682700611173,C
54,0.5804138633768056,C
80,0.10812610313649174,A
30,0.5248122120018961,B
37,0.912076440780674,C
63,0.9496330026415152,C
68,0.7925061083366108,B
30,0.9334335703635591,B
89,0.8433226614849594,A
20,0.19790786906966495,B
97,0.9649948655757041,C
61,0.3045406206011012,A
11,0.19617335445962192,C
82,0.4476929902601974,B
45,0.9648225910176265,A
83,0.31929633712782024,B
65,0.862740217195539,C
18,0.2919194304617243,C
74,0.39053263116861014,C
13,0.43126196222922464,B
51,0.7929145828239308,A
99,0.09041027876591223,B
71,0.41208522106710666,B
64,0.40822168303538797,A
14,0.1235171354849629,B
57,0.24189131378262996,C
36,0.5205838916545091,C
32,0.36292002053594663,A
40,0.5847866430522403,A
84,0.16527803404277752,B
15,0.397103533280751,C
97,0.5816955212514759,B
79,0.7597086522117881,A
97,0.8970174480731516,C
91,0.7848696663022423,B
92,0.9863679016231107,C
23,0.2713527707172654,A
85,0.8244677539826936,C
6,0.6402550296962966,A
22,0.7242474512707473,B
31,0.2693876590147869,B
86,0.5779669564866712,C
22,0.49556027874609576,B
45,0.37052650655578534,B
57,0.13564360253412056,A
73,0.6096890759899964,A
21,0.11662544033022759,A
31,0.722563566272424,B
66,0.09445075853681317,C
44,0.36777839285215097,C
65,0.2934453684246754,A
10,0.18930491982406528,A
32,0.6908136028770474,C
55,0.3164901530722335,B
36,0.8229997130716215,A
60,0.15735210739321615,B
2,0.981753863847871,C
26,0.5263717826109792,A
77,0.4968767232150457,B
86,0.9015783831300384,A
14,0.9119859872061524,C
72,0.21741271937174622,C
22,0.1574484482035603,B
84,0.2521067419940173,A
84,0.4413836539294784,C
8,0.2275307894072749,A
55,0.9589886414881457,B
74,0.21197646160836925,A
21,0.0769879913595114,A
56,0.842368103864647,A
45,0.22243144978392038,C
79,0.08978262964595818,B
34,0.21002650205458806,B
74,0.9672858697184414,C
62,0.9770392225662967,A
63,0.4401273168487262,A
26,0.36625379610069286,A
60,0.3280782989833949,C
80,0.7237825363624131,A
36,0.2297935012679988,C
29,0.1171219936859762,C
25,0.43979901224808726,B
22,0.9886396077079785,A
28,0.8591161152255664,C
27,0.7181494409779601,A
91,0.024157818735780823,A
6,0.7050596371704807,B
55,0.1679747317372644,B
15,0.5704892197614897,C
85,0.16865576579501507,B
6,0.13003276190116864,C
34,0.2945131401172877,C
50,0.9937246238554046,C
61,0.09293526579461642,C
24,0.8406368484415097,A
5,0.5881158649242126,B
19,0.452981839496042,B
59,0.40530441046165633,B
81,0.8231915765883971,B
91,0.604326338244501,B
76,0.9347345235880042,B
66,0.6988666180293288,C
100,0.16046404881385257,A
47,0.4272254192578805,A
54,0.48995323388572487,A
20,0.5654464011571226,A
49,0.4754026835865919,B
57,0.6199029257386052,B
50,0.05057082646087008,A
23,0.7315215565880236,B
57,0.9948430529686525,B
24,0.32254670367570826,A
62,0.25156831030023963,B
80,0.08002206433555603,B
32,0.35954921256306394,C
48,0.6237662017887838,A
23,0.121058241854195,C
67,0.957736631597844,C
51,0.5290423253822004,C
14,0.4289622204621343,B
9,0.3909926121661006,B
9,0.04831520596429517,C
92,0.8871405843331086,C
24,0.32332196720149364,C
56,0.8692047130421136,A
8,0.021935678837620043,B
78,0.2775615395887048,B
58,0.594043539207893,C
12,0.08691850581986016,B
24,0.12023557343253433,A
73,0.4817410607292535,C
82,0.6727478586565999,C
7,0.49144543065856094,B
32,0.11424051553550207,B
7,0.7354263729751195,A
27,0.4587301214681586,A
76,0.4356687173510938,B
81,0.5946702026154659,C
32,0.45325910900805544,B
89,0.03639160036413658,A
76,0.5168644962767732,B
8,0.7441611833008711,B
96,0.8993040129490111,B
63,0.19148021995529196,A
6,0.6828834670148496,C
73,0.3107953330846692,B
39,0.5683742737239635,B
20,0.8914196788874851,B
52,0.3491175664271444,B
1,0.4359561936907811,B
67,0.12365756168408659,C
71,0.48600424857406943,A
62,0.14216098718032888,C
100,0.2995922084360976,A
94,0.812780563674559,A
24,0.6275470420712146,C
8,0.1376457340714653,C
84,0.011568634115876053,A
1,0.4560151090953496,B
79,0.07517342732768029,B
89,0.5344352645847836,B
76,0.9268087827359164,A
58,0.9036101600247584,A
65,0.623512048946198,B
72,0.3684901746930873,B
25,0.5222922144165156,A
67,0.7842394709956766,C
61,0.7180625584336994,A
44,0.6158884548073327,A
80,0.32113642603310566,A
64,0.7338679260375726,B
56,0.5558276141515246,A
45,0.4414397777828566,A
31,0.32732661292671805,A
12,0.11946399519601969,A
59,0.9383965086179538,A
65,0.33992746437270005,B
57,0.014116663356445125,B
31,0.44266981722013443,A
30,0.030216211691442507,A
17,0.19565365705473547,C
37,0.06709236035039179,C
20,0.6224749846883557,B
5,0.06312883991730633,A
63,0.3250036772125373,B
31,0.5912064977402982,A
28,0.31061151748196436,B
86,0.35910387350641304,C
51,0.5120493202632596,C
69,0.4800071659067111,C
90,0.43766726263602995,A
2,0.7335728997167043,A
20,0.36326403997465107,C
59,0.1538322288652384,A
100,0.9311220479926858,C
80,0.7233877010950203,B
94,0.5840442799573825,C
28,0.6753194866078484,A
90,0.6920621438804165,A
57,0.3895689111097289,B
41,0.26659140123330194,A
45,0.8423184744073486,A
16,0.6187194549303714,B
43,0.33703029483650815,C
4,0.8920158584167366,B
53,0.8788778395052038,C
15,0.3456851376509543,A
98,0.5233770041567369,B
43,0.9901463289452375,C
46,0.6961781785730502,B
28,0.43807257632288177,B
41,0.6845283456393894,C
25,0.8581708992381384,B
49,0.24501102598077418,B
63,0.16912405294769983,C
88,0.8113289877991627,A
83,0.7645429085907045,A
13,0.22125791674944228,C
7,0.9080183122324644,C
42,0.8104715278527118,C
9,0.44919387853427506,B
9,0.5505780120352641,A
24,0.02354437097229234,B
95,0.08433116160281495,A
18,0.07348043965996365,B
56,0.1654190769877245,C
13,0.2011647534820643,A
63,0.5886460646754559,B
31,0.2190518284023707,B
60,0.28272336389657493,C
3,0.18578212188382126,B
48,0.24790239557215277,C
99,0.47380887141652583,C
16,0.35100626594811024,A
65,0.6749328563605167,C
90,0.38950683018479937,B
44,0.39035284203763476,B
97,0.2825275550284273,A
42,0.5816083916754132,C
53,0.005026066185727207,B
30,0.21690479998772527,A
27,0.09366301730995286,C
39,0.35267937010406636,B
33,0.40886562765326084,B
51,0.42430943911243035,A
18,0.7657110226691829,C
61,0.2591550624500807,A
75,0.5181147198170953,C
40,0.38413123794628046,B
97,0.7229271255266431,A
98,0.8225853325940381,C
53,0.25500063547516816,A
13,0.20579292335708066,B
4,0.7187622780223092,A
16,0.16437231452849999,C
41,0.2000601225310551,B
85,0.987498404112663,A
10,0.8751615577474853,A
27,0.4188038232967084,C
23,0.45711347848852124,B
16,0.4269353740098303,A
83,0.3529386153651848,B
10,0.9327325736677368,B
78,0.3595894438121974,A
52,0.9682914618428742,B
45,0.01291067066961793,B
41,0.4689435272466024,C
88,0.3550909645363076,C
77,0.017087827507812126,C
15,0.4005110697001667,A
100,0.5061435797765561,B
39,0.18418673618527814,A
19,0.8014949902673807,A
25,0.9255470540353137,B
88,0.29436690917134123,B
15,0.6343456689863269,C
89,0.08595045149523817,C
12,0.3059082772728965,C
57,0.7445466002637012,C
6,0.9931044131500802,C
65,0.3389378987981799,C
70,0.3572344207048883,B
9,0.39441169863972614,B
66,0.8816892531033903,B
36,0.9729357212075462,C
26,0.8752697720749958,B
63,0.589760133902924,C
48,0.2728271674369166,B
81,0.3848646173712419,C
26,0.8358543219934554,C
93,0.11682764641511612,A
84,0.5684449281551184,A
62,0.9062618528842257,A
31,0.0852511077049335,B
80,0.766882131962524,A
37,0.9385408898144593,C
47,0.6499504289834337,C
2,0.6508900139802443,A
52,0.10403770335164075,A
15,0.18943040322100324,C
16,0.06959091982262422,A
75,0.29923622614594203,B
72,0.9950203440526992,A
63,0.5032908687177718,B
38,0.3029137557510825,C
62,0.013932072388270988,B
53,0.5977549427038736,A
44,0.9166120917313669,B
83,0.9798681895293837,B
2,0.05801746542430697,A
95,0.0898590862518156,B
64,0.9523338091220556,A
71,0.9747866663843969,A
12,0.4108458077982001,A
60,0.5932293887238342,A
32,0.5554909883500092,C
57,0.28705768803814813,C
94,0.33551473319833447,B
51,0.5177883086567718,C
12,0.8134795824580077,B
7,0.7227805594504466,A
61,0.9265909212566169,A
70,0.5454400189320371,B
72,0.4673512181840752,B
91,0.8348249044297966,C
65,0.7674836057345434,B
60,0.7470827853919659,B
7,0.03909552431285679,B
38,0.24543400142179317,B
65,0.259320814496416,C
37,0.7518921646090563,C
43,0.28719880340268555,C
50,0.8487414517619447,C
89,0.6599896529644192,A
75,0.5359046767800939,A
33,0.07955531435234475,B
41,0.5393356366376646,B
24,0.32998439970019877,A
8,0.3885476180654325,A
54,0.9079715511513873,C
26,0.011710285427869005,A
52,0.3296143419360472,B
11,0.7821450789501382,B
33,0.14866745278377413,A
49,0.19453018168199665,A
33,0.9597426319799702,B
95,0.5985881719395191,B
44,0.8894427936067258,B
9,0.5239350760092052,B
70,0.6800511398665466,C
18,0.8956006751767268,A
4,0.017013627999075243,B
14,0.1169876079642963,B
25,0.1394566016581078,C
16,0.6930273427627683,A
25,0.9782827093706695,B
66,0.9924205701431215,C
72,0.435978737168611,C
59,0.97866714161387,B
28,0.5357908680668337,B
94,0.39544164928760284,B
38,0.797268382310047,B
2,0.026411455539171125,A
98,0.4644850120861008,A
46,0.7452137817414658,B
39,0.004270300573240737,B
56,0.37376267096491433,C
14,0.8209334973914604,A
11,0.5741896073790116,C
77,0.017042464600135587,C
88,0.04477251071775401,B
86,0.220469775430025,B
54,0.6610807331274207,B
57,0.5790635228697609,B
32,0.4079972599282099,C
93,0.37939763253059466,A
97,0.7964544914255217,C
95,0.6836883384620671,A
97,0.4065046550620276,C
18,0.22108952370284107,B
21,0.571329402565382,C
56,0.905963056790487,A
37,0.8527512180147815,B
70,0.5835138830310691,B
18,0.6195836905276888,B
87,0.9910521401996446,C
86,0.5381285895290956,C
53,0.3835208645119188,A
60,0.3605987642898477,C
84,0.7392357898944479,A
59,0.5613945648033513,C
14,0.04717038035673149,A
17,0.8541350543099607,B
56,0.8566278228238254,A
33,0.5920418854161922,B
75,0.31541971721766837,C
52,0.08920343375677553,C
62,0.1563196812793506,B
39,0.8964565589597613,B
69,0.9653364019506275,B
74,0.12771127997107823,A
84,0.47828337895416617,C
64,0.18009325972958745,B
87,0.771991882868955,A
54,0.9176967541955896,A
17,0.5161288288538034,C
65,0.8748321197383029,B
60,0.9460635709537222,A
80,0.4739115512302202,A
27,0.37415132226831826,B
94,0.33491621523285486,B
12,0.42658713864940045,C
33,0.9544535326510755,C
84,0.31710473908099357,B
46,0.9391041949157947,B
33,0.49251245930475207,B
21,0.020469815072987507,A
80,0.4458199179136685,B
45,0.5139637139160671,A
74,0.36873729950215006,A
65,0.07506661913243484,C
80,0.7421149409610197,C
79,0.062104736475261824,A
28,0.659556437051983,C
63,0.04885650055790958,A
20,0.4686071965760663,C
3,0.25032630135799117,A
10,0.461003481548962,B
41,0.6413152880601303,C
